index,Order ID,Cust ID,Gender,Age,Age-Group,Date,Month,Status,Channel ,SKU,Category,Size,Qty,currency,Amount,ship-city,ship-state,ship-postal-code,ship-country,B2B
23735,408-9167414-5285958,9167414,Women,25,Teenager,10/6/2022,October,Delivered,Myntra,SET257-KR-PP-S,Set,S,1,INR,568,JHALAWAR,RAJASTHAN,326001,IN,FALSE
23736,404-0505770-0573167,505770,Women,18,Teenager,10/6/2022,October,Delivered,Myntra,SET188-KR-NP-L,Set,L,1,INR,680,RAJAHMUNDRY,ANDHRA PRADESH,533105,IN,FALSE
23737,402-0564328-5888351,564328,Women,47,Adult,10/6/2022,October,Delivered,Amazon,SET414-KR-NP-XXL,Set,XXL,1,INR,999,BHAGALPUR,BIHAR,812001,IN,FALSE
23738,404-4102061-0201935,4102061,Women,24,Teenager,10/6/2022,October,Delivered,Flipkart,J0292-TP-S,Top,S,1,INR,360,kolhapur,MAHARASHTRA,416012,IN,FALSE
23739,406-3369237-6018744,3369237,Women,54,Adult,10/6/2022,October,Delivered,Amazon,J0007-SKD-L,Set,L,1,INR,1065,BHUBANESWAR,ODISHA,751010,IN,FALSE
23740,403-5237120-5894723,5237120,Women,59,Adult,10/6/2022,October,Delivered,Nalli,SET333-KR-DPT-S,Set,S,1,INR,909,VISAKHAPATNAM,ANDHRA PRADESH,530018,IN,FALSE
23741,402-9826705-9007501,9826705,Women,39,Adult,10/6/2022,October,Delivered,Myntra,JNE3571-KR-XXL,kurta,XXL,1,INR,487,MUMBAI,MAHARASHTRA,400067,IN,FALSE
23742,171-7967189-1167516,7967189,Women,45,Adult,10/6/2022,October,Returned,Amazon,JNE3368-KR-XXXL,kurta,3XL,1,INR,471,PUNE,MAHARASHTRA,411030,IN,FALSE
23743,405-0213539-3634732,213539,Men,34,Adult,10/6/2022,October,Returned,Flipkart,JNE3797-KR-XS,Western Dress,XS,1,INR,735,PATHANAMTHITTA,KERALA,689581,IN,FALSE
23744,171-4814700-2550730,4814700,Women,66,Senior,10/6/2022,October,Delivered,Myntra,JNE3810-KR-XL,kurta,XL,1,INR,569,BENGALURU,KARNATAKA,560066,IN,FALSE
23745,402-8165099-9744321,8165099,Men,23,Teenager,10/6/2022,October,Delivered,Myntra,SET192-KR-NP-XXXL,Set,3XL,1,INR,680,GUWAHATI,ASSAM,781021,IN,FALSE
23746,406-4730942-3693168,4730942,Women,28,Teenager,10/6/2022,October,Delivered,Myntra,J0379-SKD-XL,Set,XL,1,INR,1287,BENGALURU,KARNATAKA,560083,IN,FALSE
23747,406-5583537-8247568,5583537,Women,44,Adult,10/6/2022,October,Delivered,Myntra,JNE3749-KR-XXXL,kurta,3XL,1,INR,457,BOLPUR,WEST BENGAL,731204,IN,FALSE
23748,406-8072880-6149905,8072880,Men,47,Adult,10/6/2022,October,Delivered,Myntra,JNE3797-KR-XXL,Western Dress,XXL,1,INR,715,BENGALURU,KARNATAKA,560083,IN,FALSE
23749,408-8149511-7435561,8149511,Men,25,Teenager,10/6/2022,October,Delivered,Amazon,NW015-TP-PJ-XXL,Set,XXL,1,INR,517,GURUGRAM,HARYANA,122001,IN,FALSE
23750,408-6025042-7745946,6025042,Women,32,Adult,10/6/2022,October,Delivered,Myntra,J0236-SKD-XS,Set,XS,1,INR,912,NEW DELHI,DELHI,110025,IN,FALSE
23751,403-4973310-5528348,4973310,Men,19,Teenager,10/6/2022,October,Delivered,Myntra,JNE3797-KR-M,Western Dress,M,1,INR,771,BENGALURU,KARNATAKA,560016,IN,FALSE
23752,406-3011325-2677907,3011325,Women,25,Teenager,10/6/2022,October,Delivered,Amazon,JNE3405-KR-XXL,kurta,XXL,1,INR,449,NAYAGARH,ODISHA,752094,IN,FALSE
23753,406-8543679-2821147,8543679,Women,35,Adult,10/6/2022,October,Delivered,Amazon,SET098-KR-PP-S,Set,S,1,INR,696,PERUVILAI,TAMIL NADU,629501,IN,FALSE
23754,402-9925145-4623554,9925145,Men,21,Teenager,10/6/2022,October,Delivered,Amazon,J0379-SKD-M,Set,M,1,INR,1301,GUWAHATI,ASSAM,781017,IN,FALSE
23755,403-7897181-1771510,7897181,Men,27,Teenager,10/6/2022,October,Delivered,Amazon,JNE3869-DR-XS,Western Dress,XS,1,INR,721,UTTAR BAGDOGRA,WEST BENGAL,734012,IN,FALSE
23756,407-2470629-2564336,2470629,Women,36,Adult,10/6/2022,October,Delivered,Others,MEN5019-KR-XXXL,kurta,3XL,1,INR,476,RANCHI,JHARKHAND,834001,IN,FALSE
23757,404-1780936-2216346,1780936,Women,18,Teenager,10/6/2022,October,Delivered,Amazon,SET291-KR-PP-S,Set,S,1,INR,563,NEW DELHI,DELHI,110062,IN,FALSE
23758,402-6682423-0587523,6682423,Men,40,Adult,10/6/2022,October,Delivered,Amazon,J0012-SKD-XXXL,Set,3XL,1,INR,1140,JALGAON,MAHARASHTRA,425001,IN,FALSE
23759,403-3419757-9280328,3419757,Women,18,Teenager,10/6/2022,October,Delivered,Myntra,JNE3291-KR-L,kurta,L,1,INR,399,Cuttack,ODISHA,754025,IN,FALSE
23760,403-2020601-7989934,2020601,Women,59,Adult,10/6/2022,October,Delivered,Flipkart,J0340-TP-XS,Top,XS,1,INR,659,KHARAGPUR,WEST BENGAL,721304,IN,FALSE
23761,405-0033528-7191572,33528,Men,25,Teenager,10/6/2022,October,Delivered,Amazon,SET364-KR-NP-XS,Set,XS,1,INR,1126,BENGALURU,KARNATAKA,560087,IN,FALSE
23762,403-5571546-7989146,5571546,Women,34,Adult,10/6/2022,October,Delivered,Amazon,JNE3810-KR-L,kurta,L,1,INR,696,UDAIPUR,RAJASTHAN,313001,IN,FALSE
23763,406-2594314-2019538,2594314,Women,38,Adult,10/6/2022,October,Delivered,Amazon,JNE3724-KR-M,kurta,M,1,INR,484,ELURU,ANDHRA PRADESH,534001,IN,FALSE
23764,406-0607275-2401969,607275,Women,48,Adult,10/6/2022,October,Cancelled,Myntra,JNE3640-TP-N-XL,Top,XL,1,INR,469,PUNE,MAHARASHTRA,411013,IN,FALSE
23765,403-7874774-4803562,7874774,Women,45,Adult,10/6/2022,October,Delivered,Amazon,JNE3363-KR-1032-M,kurta,M,1,INR,376,BENGALURU,KARNATAKA,560025,IN,FALSE
23766,405-9908432-4900350,9908432,Women,18,Teenager,10/6/2022,October,Refunded,Amazon,J0120-TP-XXL,Top,XXL,1,INR,365,BAGESHWAR,UTTARAKHAND,263642,IN,FALSE
23767,405-7003573-4539516,7003573,Women,37,Adult,10/6/2022,October,Delivered,Ajio,PJNE2171-KR-N-5XL,kurta,5XL,1,INR,1043,BHOPAL,MADHYA PRADESH,462022,IN,FALSE
23768,408-5591773-1087513,5591773,Men,40,Adult,10/6/2022,October,Delivered,Myntra,SET198-KR-NP-A-S,Set,S,1,INR,548,PAKYONG,SIKKIM,737106,IN,FALSE
23769,404-5782858-3023537,5782858,Women,25,Teenager,10/6/2022,October,Delivered,Myntra,JNE3801-KR-M,kurta,M,1,INR,735,Bengaluru,KARNATAKA,560068,IN,FALSE
23770,404-5782858-3023537,5782858,Women,37,Adult,10/6/2022,October,Delivered,Amazon,SET343-KR-NP-XL,Set,XL,1,INR,916,MUMBAI,MAHARASHTRA,400078,IN,FALSE
23771,405-8378646-4847515,8378646,Women,24,Teenager,10/6/2022,October,Delivered,Myntra,BL104-XL,Blouse,XL,1,INR,625,SHAHDOL,MADHYA PRADESH,484114,IN,FALSE
23772,402-1347985-6000348,1347985,Women,35,Adult,10/6/2022,October,Delivered,Ajio,JNE3405-KR-L,kurta,L,1,INR,399,KOLKATA,WEST BENGAL,700107,IN,FALSE
23773,406-7612085-0677936,7612085,Men,23,Teenager,10/6/2022,October,Delivered,Myntra,JNE3798-KR-XL,Western Dress,XL,1,INR,735,Narayangaon,MAHARASHTRA,410504,IN,FALSE
23774,407-2950492-3847530,2950492,Men,42,Adult,10/6/2022,October,Delivered,Myntra,SET323-KR-NP-XXXL,Set,3XL,1,INR,939,KAMPTEE,MAHARASHTRA,441001,IN,FALSE
23775,404-0324451-1787524,324451,Women,62,Senior,10/6/2022,October,Delivered,Myntra,SET327-KR-DPT-XS,Set,XS,1,INR,999,Aluva,KERALA,683110,IN,FALSE
23776,408-5140080-9325920,5140080,Men,22,Teenager,10/6/2022,October,Delivered,Myntra,J0008-SKD-S,Set,S,1,INR,1075,DIAMOND HARBOUR,WEST BENGAL,743331,IN,FALSE
23777,403-4125808-1937925,4125808,Men,46,Adult,10/6/2022,October,Delivered,Amazon,SET144-KR-NP-L,Set,L,1,INR,788,Sagwara,RAJASTHAN,314031,IN,FALSE
23778,402-4032367-9492308,4032367,Men,20,Teenager,10/6/2022,October,Delivered,Amazon,NW034-TP-PJ-M,Set,M,1,INR,613,HARDOI,UTTAR PRADESH,241001,IN,FALSE
23779,405-1015836-4952352,1015836,Women,32,Adult,10/6/2022,October,Delivered,Amazon,SET389-KR-NP-M,Set,M,1,INR,680,NEW DELHI,DELHI,110059,IN,FALSE
23780,408-4573712-3817956,4573712,Women,32,Adult,10/6/2022,October,Delivered,Myntra,SET197-KR-NP-L,Set,L,1,INR,759,BENGALURU,KARNATAKA,560032,IN,FALSE
23781,402-0291786-2377911,291786,Women,69,Senior,10/6/2022,October,Delivered,Amazon,JNE3801-KR-M,kurta,M,1,INR,735,Tumakuru,KARNATAKA,572102,IN,FALSE
23782,402-0291786-2377911,291786,Women,35,Adult,10/6/2022,October,Delivered,Ajio,JNE3405-KR-L,kurta,L,1,INR,399,NEW DELHI,DELHI,110003,IN,FALSE
23783,404-0330973-0523572,330973,Men,43,Adult,10/6/2022,October,Returned,Myntra,JNE3797-KR-S,Western Dress,S,1,INR,735,HYDERABAD,TELANGANA,501301,IN,FALSE
23784,404-0368614-7953128,368614,Men,37,Adult,10/6/2022,October,Delivered,Nalli,J0277-SKD-L,Set,L,1,INR,1323,LALGANJ,BIHAR,844121,IN,FALSE
23785,404-0302674-1416335,302674,Women,39,Adult,10/6/2022,October,Delivered,Others,J0117-TP-XS,Top,XS,1,INR,499,NEW DELHI,DELHI,110008,IN,FALSE
23786,402-1308448-6066727,1308448,Women,45,Adult,10/6/2022,October,Delivered,Flipkart,JNE3865-TP-XXXL,Top,3XL,1,INR,513,MUMBAI,MAHARASHTRA,400059,IN,FALSE
23787,171-5326442-1969166,5326442,Women,32,Adult,10/6/2022,October,Delivered,Myntra,SAR003,Saree,Free,1,INR,399,HYDERABAD,TELANGANA,500084,IN,FALSE
23788,407-6173261-9637904,6173261,Women,51,Adult,10/6/2022,October,Delivered,Others,SAR013,Saree,Free,1,INR,791,PUNE,MAHARASHTRA,411015,IN,FALSE
23789,407-3688547-6780326,3688547,Men,53,Adult,10/6/2022,October,Returned,Flipkart,J0341-DR-XXL,Western Dress,XXL,1,INR,885,SURAT,GUJARAT,395006,IN,FALSE
23790,405-2655918-0466705,2655918,Women,27,Teenager,10/6/2022,October,Delivered,Myntra,JNE3638-KR-M,kurta,M,1,INR,517,HUBBALLI,KARNATAKA,580025,IN,FALSE
23791,405-2466082-7445151,2466082,Women,23,Teenager,10/6/2022,October,Delivered,Flipkart,JNE3368-KR-XXL,kurta,XXL,1,INR,471,HYDERABAD,TELANGANA,500059,IN,FALSE
23792,403-4573380-6960333,4573380,Women,31,Adult,10/6/2022,October,Returned,Amazon,JNE3803-KR-M,kurta,M,1,INR,487,KOTHAMANGALAM,KERALA,686691,IN,FALSE
23793,407-4065428-0010757,4065428,Women,32,Adult,10/6/2022,October,Delivered,Flipkart,SET347-KR-NP-S,Set,S,1,INR,852,HYDERABAD,TELANGANA,500032,IN,FALSE
23794,404-8654244-3573924,8654244,Women,29,Teenager,10/6/2022,October,Delivered,Ajio,SET327-KR-DPT-XXL,Set,XXL,1,INR,999,BENGALURU,KARNATAKA,560037,IN,FALSE
23795,406-9211772-0666754,9211772,Men,26,Teenager,10/6/2022,October,Delivered,Myntra,J0164-DR-XXL,Ethnic Dress,XXL,1,INR,438,NEW DELHI,DELHI,110017,IN,FALSE
23796,405-0983065-1845966,983065,Women,45,Adult,10/6/2022,October,Delivered,Myntra,J0349-SET-XS,Set,XS,1,INR,845,NEW DELHI,DELHI,110086,IN,FALSE
23797,405-0202006-1926761,202006,Women,25,Teenager,10/6/2022,October,Delivered,Myntra,JNE3482-KR-S,kurta,S,1,INR,308,KOLKATA,WEST BENGAL,700084,IN,FALSE
23798,171-0945860-5958752,945860,Women,23,Teenager,10/6/2022,October,Refunded,Others,JNE3543-KR-L,kurta,L,1,INR,368,AROOR,KERALA,688537,IN,FALSE
23799,402-2413167-0925931,2413167,Women,66,Senior,10/6/2022,October,Delivered,Amazon,JNE3683-TU-XS,Top,XS,1,INR,349,CHANDIGARH,CHANDIGARH,160002,IN,FALSE
23800,402-2413167-0925931,2413167,Women,74,Senior,10/6/2022,October,Delivered,Myntra,JNE3653-TP-N-XL,Top,XL,1,INR,359,HUBBALLI,KARNATAKA,580031,IN,FALSE
23801,407-7191028-2581161,7191028,Women,35,Adult,10/6/2022,October,Delivered,Myntra,SET291-KR-PP-L,Set,L,1,INR,579,LUCKNOW,UTTAR PRADESH,226012,IN,FALSE
23802,407-2815029-6914746,2815029,Women,35,Adult,10/6/2022,October,Delivered,Myntra,JNE3777-KR-M,kurta,M,1,INR,324,MALAPPURAM P O,KERALA,676505,IN,FALSE
23803,407-2815029-6914746,2815029,Women,37,Adult,10/6/2022,October,Delivered,Amazon,JNE3440-KR-N-M,kurta,M,1,INR,399,VIJAYAWADA,ANDHRA PRADESH,522501,IN,FALSE
23804,407-2815029-6914746,2815029,Men,65,Senior,10/6/2022,October,Delivered,Flipkart,SET317-KR-PP-XL,Set,XL,1,INR,1199,TEZU,ARUNACHAL PRADESH,792001,IN,FALSE
23805,407-2815029-6914746,2815029,Women,50,Adult,10/6/2022,October,Delivered,Nalli,SAR002,Saree,Free,1,INR,569,GWALIOR,MADHYA PRADESH,474006,IN,FALSE
23806,407-1514392-1181928,1514392,Women,62,Senior,10/6/2022,October,Delivered,Amazon,SET348-KR-NP-L,Set,L,1,INR,899,Silchar,ASSAM,788002,IN,FALSE
23807,408-6412436-7446701,6412436,Women,42,Adult,10/6/2022,October,Delivered,Amazon,JNE3903-KR-XS,kurta,XS,1,INR,499,PANIHATI,WEST BENGAL,700056,IN,FALSE
23808,408-3453613-7417914,3453613,Women,52,Adult,10/6/2022,October,Delivered,Amazon,JNE3794-KR-M,kurta,M,1,INR,517,UJJAIN,MADHYA PRADESH,456010,IN,FALSE
23809,402-0778867-0332326,778867,Women,53,Adult,10/6/2022,October,Delivered,Amazon,SET331-KR-NP-M,Set,M,1,INR,613,HYDERABAD,TELANGANA,500039,IN,FALSE
23810,407-7017393-5592366,7017393,Women,58,Adult,10/6/2022,October,Delivered,Amazon,J0118-TP-XXXL,Top,3XL,1,INR,507,Ghaziabad,UTTAR PRADESH,201010,IN,FALSE
23811,407-2121100-6729126,2121100,Women,26,Teenager,10/6/2022,October,Delivered,Flipkart,JNE3391-KR-L,kurta,L,1,INR,448,MARGAO,GOA,403601,IN,FALSE
23812,406-7159233-5878744,7159233,Women,27,Teenager,10/6/2022,October,Delivered,Flipkart,JNE3363-KR-1032-XL,kurta,XL,1,INR,376,BENGALURU,KARNATAKA,560005,IN,FALSE
23813,404-4032557-0362708,4032557,Women,38,Adult,10/6/2022,October,Delivered,Nalli,SAR030,Saree,Free,1,INR,988,GANGTOK,SIKKIM,737101,IN,FALSE
23814,407-8285146-7381902,8285146,Women,47,Adult,10/6/2022,October,Delivered,Ajio,JNE3804-KR-L,kurta,L,1,INR,459,VIJAYAWADA,ANDHRA PRADESH,520007,IN,FALSE
23815,407-8285146-7381902,8285146,Men,42,Adult,10/6/2022,October,Delivered,Flipkart,JNE3800-KR-L,Western Dress,L,1,INR,724,PURI,ODISHA,752001,IN,FALSE
23816,408-2399717-6697163,2399717,Men,47,Adult,10/6/2022,October,Delivered,Myntra,JNE3861-DR-L,Western Dress,L,1,INR,1099,JAIPUR,RAJASTHAN,302039,IN,FALSE
23817,405-8324772-0904323,8324772,Women,27,Teenager,10/6/2022,October,Delivered,Amazon,JNE2049-KR-351-S,kurta,S,1,INR,389,NASHIK,MAHARASHTRA,422013,IN,FALSE
23818,405-1873036-7777962,1873036,Women,67,Senior,10/6/2022,October,Delivered,Amazon,JNE3468-KR-XS,kurta,XS,1,INR,363,CHENNAI,TAMIL NADU,600118,IN,FALSE
23819,404-4937583-8317118,4937583,Women,60,Adult,10/6/2022,October,Delivered,Amazon,JNE2014-KR-178-M,kurta,M,1,INR,353,CHENNAI,TAMIL NADU,600029,IN,FALSE
23820,405-0758285-6101945,758285,Women,26,Teenager,10/6/2022,October,Delivered,Ajio,SET183-KR-DH-XL,Set,XL,1,INR,759,ROURKELA,ODISHA,769004,IN,FALSE
23821,404-2785182-4112326,2785182,Women,40,Adult,10/6/2022,October,Delivered,Ajio,J0119-TP-XL,Top,XL,1,INR,550,BANGALORE,KARNATAKA,560004,IN,FALSE
23822,404-2785182-4112326,2785182,Women,23,Teenager,10/6/2022,October,Delivered,Flipkart,J0117-TP-XL,Top,XL,1,INR,726,HYDERABAD,TELANGANA,500084,IN,FALSE
23823,405-3558863-5148363,3558863,Women,30,Adult,10/6/2022,October,Delivered,Meesho,J0095-SET-XXL,Set,XXL,1,INR,653,SHEVGAON,MAHARASHTRA,414502,IN,FALSE
23824,403-8365968-7679552,8365968,Women,35,Adult,10/6/2022,October,Delivered,Myntra,SET356-KR-NP-M,Set,M,1,INR,999,PILANI TOWN,RAJASTHAN,333031,IN,FALSE
23825,402-3823368-3093941,3823368,Women,71,Senior,10/6/2022,October,Delivered,Amazon,NW014-ST-SR-XXXL,Set,3XL,1,INR,560,HARIDWAR,UTTARAKHAND,249408,IN,FALSE
23826,403-0656042-1074712,656042,Men,32,Adult,10/6/2022,October,Delivered,Flipkart,JNE3797-KR-S,Western Dress,S,1,INR,735,JAIPUR,RAJASTHAN,302017,IN,FALSE
23827,407-8278692-5297932,8278692,Women,27,Teenager,10/6/2022,October,Refunded,Flipkart,J0117-TP-XXXL,Top,3XL,1,INR,487,PACHORA,MAHARASHTRA,424201,IN,FALSE
23828,406-0250042-1277943,250042,Women,65,Senior,10/6/2022,October,Delivered,Amazon,SAR005,Saree,Free,1,INR,702,BENGALURU,KARNATAKA,560037,IN,FALSE
23829,407-0143226-7091509,143226,Women,37,Adult,10/6/2022,October,Delivered,Myntra,JNE3617-KR-XXXL,kurta,3XL,1,INR,299,MUMBAI,MAHARASHTRA,400022,IN,FALSE
23830,402-7183732-1501965,7183732,Women,21,Teenager,10/6/2022,October,Delivered,Flipkart,JNE3801-KR-L,kurta,L,1,INR,724,KURNOOL,ANDHRA PRADESH,518005,IN,FALSE
23831,405-3779128-4816330,3779128,Women,25,Teenager,10/6/2022,October,Delivered,Flipkart,J0386-KR-S,kurta,S,1,INR,909,chennai,TAMIL NADU,600064,IN,FALSE
23832,402-1332041-2942751,1332041,Women,32,Adult,10/6/2022,October,Delivered,Ajio,JNE3363-KR-1032-L,kurta,L,1,INR,376,PAINKULAM,TAMIL NADU,629176,IN,FALSE
23833,407-2988019-1790754,2988019,Women,43,Adult,10/6/2022,October,Delivered,Amazon,SET355-KR-PP-L,Set,L,1,INR,1192,BARASAT,WEST BENGAL,700124,IN,FALSE
23834,403-6483941-8663531,6483941,Men,34,Adult,10/6/2022,October,Delivered,Myntra,JNE3798-KR-XXXL,Western Dress,3XL,1,INR,725,HYDERABAD,TELANGANA,500010,IN,FALSE
23835,403-6483941-8663531,6483941,Men,64,Senior,10/6/2022,October,Delivered,Myntra,JNE3797-KR-M,Western Dress,M,1,INR,735,HYDERABAD,TELANGANA,500062,IN,FALSE
23836,403-6483941-8663531,6483941,Women,35,Adult,10/6/2022,October,Delivered,Amazon,JNE3801-KR-XXL,kurta,XXL,1,INR,735,Joda,ODISHA,758034,IN,FALSE
23837,408-1999078-5571553,1999078,Men,35,Adult,10/6/2022,October,Delivered,Amazon,J0008-SKD-XL,Set,XL,1,INR,1133,BENGALURU,KARNATAKA,560032,IN,FALSE
23838,403-9164444-2239532,9164444,Women,35,Adult,10/6/2022,October,Delivered,Myntra,JNE3638-KR-XXXL,kurta,3XL,1,INR,517,SOLAPUR,MAHARASHTRA,413002,IN,FALSE
23839,406-8618016-3158719,8618016,Women,26,Teenager,10/6/2022,October,Delivered,Flipkart,JNE3644-TP-N-S,Top,S,1,INR,315,LAKHIPUR CACHAR DISTRICT,ASSAM,788103,IN,FALSE
23840,406-4717186-4145949,4717186,Women,19,Teenager,10/6/2022,October,Delivered,Amazon,JNE3862-TU-XXXL,Top,3XL,1,INR,563,SURAT,GUJARAT,395005,IN,FALSE
23841,406-4717186-4145949,4717186,Women,42,Adult,10/6/2022,October,Delivered,Ajio,SET317-KR-PP-M,Set,M,1,INR,1199,NAGPUR,MAHARASHTRA,440013,IN,FALSE
23842,171-0412047-9727522,412047,Women,48,Adult,10/6/2022,October,Delivered,Flipkart,J0123-TP-XS,Top,XS,1,INR,267,HYDERABAD,TELANGANA,500055,IN,FALSE
23843,404-3805943-8689108,3805943,Women,26,Teenager,10/6/2022,October,Delivered,Myntra,SAR018,Saree,Free,1,INR,517,GOPALGANJ,BIHAR,841428,IN,FALSE
23844,406-9650412-1819525,9650412,Women,55,Adult,10/6/2022,October,Delivered,Amazon,JNE3801-KR-M,kurta,M,1,INR,715,CHENNAI,TAMIL NADU,600117,IN,FALSE
23845,404-0411310-7381129,411310,Men,48,Adult,10/6/2022,October,Delivered,Amazon,J0401-DR-M,Western Dress,M,1,INR,885,Gurgaon,HARYANA,122001,IN,FALSE
23846,407-1018720-6677118,1018720,Men,40,Adult,10/6/2022,October,Delivered,Nalli,J0162-SKD-L,Set,L,1,INR,1186,VARANASI,UTTAR PRADESH,221003,IN,FALSE
23847,402-4670212-1306700,4670212,Women,43,Adult,10/6/2022,October,Delivered,Amazon,SET433-KR-NP-L,Set,L,1,INR,543,HYDERABAD,TELANGANA,500013,IN,FALSE
23848,402-2439697-3429902,2439697,Men,45,Adult,10/6/2022,October,Delivered,Amazon,SET320-KR-NP-XL,Set,XL,1,INR,845,CHENNAI,TAMIL NADU,600019,IN,FALSE
23849,405-8029379-0601126,8029379,Women,49,Adult,10/6/2022,October,Delivered,Flipkart,MEN5028-KR-XL,kurta,XL,1,INR,709,Udhampur,JAMMU & KASHMIR,182101,IN,FALSE
23850,405-8029379-0601126,8029379,Women,51,Adult,10/6/2022,October,Delivered,Myntra,MEN5024-KR-XXXL,kurta,3XL,1,INR,495,YELESWARAM,ANDHRA PRADESH,533429,IN,FALSE
23851,406-0682841-9258706,682841,Women,48,Adult,10/6/2022,October,Returned,Myntra,JNE2305-KR-533-M,kurta,M,1,INR,376,HYDERABAD,TELANGANA,500090,IN,FALSE
23852,408-0256202-4909168,256202,Men,20,Teenager,10/6/2022,October,Delivered,Amazon,JNE3797-KR-XXXL,Western Dress,3XL,1,INR,735,JAMSHEDPUR,JHARKHAND,831011,IN,FALSE
23853,405-0156059-0519519,156059,Women,20,Teenager,10/6/2022,October,Delivered,Myntra,JNE3801-KR-L,kurta,L,1,INR,724,GAYA,BIHAR,823001,IN,FALSE
23854,404-3543548-9892331,3543548,Men,45,Adult,10/6/2022,October,Delivered,Myntra,JNE3797-KR-M,Western Dress,M,1,INR,735,Navi Mumbai,MAHARASHTRA,410209,IN,FALSE
23855,407-8610043-7753918,8610043,Women,70,Senior,10/6/2022,October,Delivered,Myntra,JNE3567-KR-XS,kurta,XS,1,INR,399,ARARIA,BIHAR,854311,IN,FALSE
23856,404-1715407-6139508,1715407,Men,44,Adult,10/6/2022,October,Cancelled,Amazon,JNE3706-DR-XXL,Western Dress,XXL,1,INR,413,SONIPAT,HARYANA,131001,IN,FALSE
23857,406-4571535-9288349,4571535,Men,33,Adult,10/6/2022,October,Delivered,Flipkart,JNE3869-DR-XXL,Western Dress,XXL,1,INR,998,THANE,MAHARASHTRA,400606,IN,FALSE
23858,402-6386622-1423511,6386622,Women,46,Adult,10/6/2022,October,Delivered,Others,J0126-SKD-L,Set,L,1,INR,760,GURGAON,HARYANA,122018,IN,FALSE
23859,406-0334023-0995511,334023,Men,30,Adult,10/6/2022,October,Delivered,Flipkart,J0157-DR-XXL,Western Dress,XXL,1,INR,588,THIRUVANANTHAPURAM,KERALA,695581,IN,FALSE
23860,171-8518508-3930724,8518508,Women,58,Adult,10/6/2022,October,Delivered,Amazon,SET245-KR-NP-M,Set,M,1,INR,849,NAVI MUMBAI,MAHARASHTRA,410206,IN,FALSE
23861,171-3309423-7768328,3309423,Men,39,Adult,10/6/2022,October,Delivered,Myntra,JNE3861-DR-S,Western Dress,S,1,INR,791,PATNA,BIHAR,800014,IN,FALSE
23862,407-2065671-9549908,2065671,Women,47,Adult,10/6/2022,October,Delivered,Amazon,JNE3510-KR-L,kurta,L,1,INR,428,MANGALAGIRI,ANDHRA PRADESH,522503,IN,FALSE
23863,407-2686502-4680351,2686502,Men,63,Senior,10/6/2022,October,Delivered,Amazon,JNE3800-KR-A-XXL,Western Dress,XXL,1,INR,725,COIMBATORE,TAMIL NADU,641016,IN,FALSE
23864,402-2216383-5430737,2216383,Men,47,Adult,10/6/2022,October,Delivered,Flipkart,JNE3861-DR-L,Western Dress,L,1,INR,744,LUDHIANA,PUNJAB,141001,IN,FALSE
23865,407-8609485-2749923,8609485,Men,78,Senior,10/6/2022,October,Delivered,Amazon,JNE3797-KR-XXL,Western Dress,XXL,1,INR,735,MUMBAI,MAHARASHTRA,400072,IN,FALSE
23866,402-3015435-2149112,3015435,Women,41,Adult,10/6/2022,October,Delivered,Amazon,SET398-KR-PP-XL,Set,XL,1,INR,1115,PUNE,MAHARASHTRA,411014,IN,FALSE
23867,171-9052591-6056307,9052591,Women,75,Senior,10/6/2022,October,Delivered,Amazon,J0003-SET-XS,Set,XS,1,INR,664,BENGALURU,KARNATAKA,560027,IN,FALSE
23868,171-5110320-3527515,5110320,Men,43,Adult,10/6/2022,October,Delivered,Myntra,SET332-KR-PP-L,Set,L,1,INR,549,MUMBAI,MAHARASHTRA,400059,IN,FALSE
23869,171-5110320-3527515,5110320,Women,22,Teenager,10/6/2022,October,Delivered,Flipkart,JNE3363-KR-1032-XL,kurta,XL,1,INR,376,SANGUEM,GOA,403704,IN,FALSE
23870,407-8484133-7557916,8484133,Women,77,Senior,10/6/2022,October,Cancelled,Amazon,J0117-TP-XL,Top,XL,1,INR,545,KAPKOT,UTTARAKHAND,263632,IN,FALSE
23871,404-1209797-3869129,1209797,Men,35,Adult,10/6/2022,October,Delivered,Myntra,JNE3881-DR-S,Western Dress,S,1,INR,776,NASHIK,MAHARASHTRA,422012,IN,FALSE
23872,171-6411356-4248323,6411356,Men,21,Teenager,10/6/2022,October,Delivered,Amazon,J0164-DR-XXL,Ethnic Dress,XXL,1,INR,373,Pune,MAHARASHTRA,411057,IN,FALSE
23873,405-1788596-7165917,1788596,Women,23,Teenager,10/6/2022,October,Delivered,Myntra,SET293-KR-NP-XXL,Set,XXL,1,INR,702,INDORE,MADHYA PRADESH,452009,IN,FALSE
23874,402-1834306-2278760,1834306,Women,20,Teenager,10/6/2022,October,Delivered,Flipkart,SET377-KR-NP-S,Set,S,1,INR,1068,BAHADURGARH,HARYANA,124507,IN,FALSE
23875,171-3404913-1163500,3404913,Women,42,Adult,10/6/2022,October,Returned,Myntra,BL103-L,Blouse,L,1,INR,625,KARIMGANJ,ASSAM,788710,IN,FALSE
23876,171-1227970-5205138,1227970,Men,18,Teenager,10/6/2022,October,Delivered,Flipkart,JNE3800-KR-L,Western Dress,L,1,INR,735,GUWAHATI,ASSAM,781007,IN,FALSE
